year_bin,anomaly,co2_ppm,co2_radiative_forcing,eccentricity,obliquity,perihelion,insolation,global_insolation,solar_modulation,volcanic_forcing
185000,,,NaN,0.426,0.188,1.362,1.278,0.193,0.781,0.195
186000,,,NaN,0.416,0.402,1.513,1.12,0.182,0.781,0.195
187000,,,NaN,0.41,0.598,1.664,0.898,0.177,0.781,0.195
188000,,,NaN,0.402,0.773,1.813,0.632,0.168,0.781,0.195
189000,,,NaN,0.398,0.922,-1.64,0.342,0.164,0.781,0.195
190000,,,NaN,0.395,1.041,-1.49,0.048,0.162,0.781,0.195
191000,,,NaN,0.389,1.127,-1.341,-0.22,0.156,0.781,0.195
192000,,,NaN,0.388,1.179,-1.191,-0.452,0.154,0.781,0.195
193000,,,NaN,0.391,1.195,-1.043,-0.628,0.157,0.781,0.195
194000,,,NaN,0.386,1.175,-0.893,-0.734,0.152,0.781,0.195
195000,,,NaN,0.389,1.12,-0.744,-0.769,0.156,0.781,0.195
196000,,,NaN,0.394,1.032,-0.594,-0.73,0.16,0.781,0.195
197000,,,NaN,0.392,0.913,-0.444,-0.614,0.158,0.781,0.195
198000,,,NaN,0.399,0.766,-0.294,-0.441,0.165,0.781,0.195
199000,,,NaN,0.399,0.595,-0.144,-0.217,0.165,0.781,0.195
200000,,,NaN,0.406,0.405,0.008,0.041,0.172,0.781,0.195
201000,,,NaN,0.407,0.202,0.158,0.305,0.173,0.781,0.195
202000,,,NaN,0.411,-0.009,0.31,0.56,0.177,0.781,0.195
203000,,,NaN,0.419,-0.224,0.463,0.782,0.185,0.781,0.195
204000,,,NaN,0.42,-0.435,0.615,0.946,0.186,0.781,0.195
205000,,,NaN,0.423,-0.638,0.769,1.039,0.189,0.781,0.195
206000,,,NaN,0.433,-0.828,0.922,1.051,0.199,0.781,0.195
207000,,,NaN,0.433,-0.999,1.076,0.97,0.2,0.781,0.195
208000,,,NaN,0.438,-1.147,1.23,0.803,0.204,0.781,0.195
209000,,,NaN,0.447,-1.27,1.384,0.561,0.214,0.781,0.195
210000,,,NaN,0.449,-1.363,1.54,0.249,0.216,0.781,0.195
211000,,,NaN,0.458,-1.426,1.694,-0.099,0.225,0.781,0.195
212000,,,NaN,0.463,-1.456,1.848,-0.467,0.23,0.781,0.195
213000,,,NaN,0.474,-1.452,-1.598,-0.83,0.241,0.781,0.195
214000,,,NaN,0.481,-1.416,-1.444,-1.158,0.249,0.781,0.195
215000,,,NaN,0.49,-1.349,-1.29,-1.431,0.259,0.781,0.195
216000,,,NaN,0.505,-1.251,-1.134,-1.632,0.274,0.781,0.195
217000,,,NaN,0.516,-1.127,-0.981,-1.739,0.286,0.781,0.195
218000,,,NaN,0.53,-0.979,-0.825,-1.746,0.3,0.781,0.195
219000,,,NaN,0.549,-0.811,-0.672,-1.651,0.321,0.781,0.195
220000,,,NaN,0.566,-0.626,-0.518,-1.45,0.339,0.781,0.195
221000,,,NaN,0.584,-0.43,-0.364,-1.153,0.358,0.781,0.195
222000,,,NaN,0.608,-0.226,-0.212,-0.777,0.384,0.781,0.195
223000,,,NaN,0.629,-0.019,-0.058,-0.335,0.407,0.781,0.195
224000,,,NaN,0.655,0.186,0.095,0.146,0.436,0.781,0.195
225000,,,NaN,0.677,0.386,0.246,0.634,0.461,0.781,0.195
226000,,,NaN,0.708,0.575,0.399,1.108,0.495,0.781,0.195
227000,,,NaN,0.735,0.751,0.552,1.532,0.526,0.781,0.195
228000,,,NaN,0.761,0.91,0.704,1.875,0.555,0.781,0.195
229000,,,NaN,0.793,1.048,0.857,2.121,0.593,0.781,0.195
230000,,,NaN,0.824,1.163,1.01,2.245,0.629,0.781,0.195
231000,,,NaN,0.85,1.252,1.162,2.236,0.66,0.781,0.195
232000,,,NaN,0.887,1.314,1.316,2.101,0.704,0.781,0.195
233000,,,NaN,0.916,1.347,1.469,1.841,0.739,0.781,0.195
234000,,,NaN,0.948,1.35,1.623,1.477,0.779,0.781,0.195
235000,,,NaN,0.98,1.322,1.777,1.037,0.817,0.781,0.195
236000,,,NaN,1.013,1.264,-1.671,0.551,0.859,0.781,0.195
237000,,,NaN,1.044,1.176,-1.514,0.048,0.898,0.781,0.195
238000,,,NaN,1.075,1.06,-1.359,-0.425,0.937,0.781,0.195
239000,,,NaN,1.105,0.916,-1.202,-0.847,0.977,0.781,0.195
240000,,,NaN,1.139,0.748,-1.044,-1.183,1.02,0.781,0.195
241000,,,NaN,1.164,0.558,-0.886,-1.41,1.054,0.781,0.195
242000,,,NaN,1.193,0.35,-0.727,-1.517,1.091,0.781,0.195
243000,,,NaN,1.225,0.127,-0.568,-1.499,1.134,0.781,0.195
244000,,,NaN,1.244,-0.106,-0.407,-1.351,1.159,0.781,0.195
245000,,,NaN,1.272,-0.345,-0.246,-1.1,1.198,0.781,0.195
246000,,,NaN,1.293,-0.584,-0.084,-0.759,1.226,0.781,0.195
247000,,,NaN,1.311,-0.818,0.08,-0.36,1.252,0.781,0.195
248000,,,NaN,1.331,-1.041,0.244,0.056,1.279,0.781,0.195
249000,,,NaN,1.343,-1.248,0.408,0.449,1.295,0.781,0.195
250000,,,NaN,1.359,-1.433,0.574,0.784,1.318,0.781,0.195
251000,,,NaN,1.367,-1.59,0.74,1.016,1.328,0.781,0.195
252000,,,NaN,1.372,-1.716,0.907,1.123,1.336,0.781,0.195
253000,,,NaN,1.382,-1.807,1.074,1.092,1.35,0.781,0.195
254000,,,NaN,1.38,-1.858,1.242,0.915,1.347,0.781,0.195
255000,,,NaN,1.377,-1.87,1.41,0.612,1.343,0.781,0.195
256000,,,NaN,1.379,-1.84,1.578,0.216,1.345,0.781,0.195
257000,,,NaN,1.366,-1.769,1.747,-0.25,1.327,0.781,0.195
258000,,,NaN,1.359,-1.658,-1.688,-0.726,1.317,0.781,0.195
259000,,,NaN,1.345,-1.51,-1.521,-1.175,1.298,0.781,0.195
260000,,,NaN,1.33,-1.328,-1.353,-1.556,1.277,0.781,0.195
261000,,,NaN,1.311,-1.116,-1.186,-1.831,1.251,0.781,0.195
262000,,,NaN,1.286,-0.88,-1.02,-1.971,1.217,0.781,0.195
263000,,,NaN,1.266,-0.625,-0.853,-1.971,1.189,0.781,0.195
264000,,,NaN,1.234,-0.357,-0.689,-1.816,1.146,0.781,0.195
265000,,,NaN,1.203,-0.084,-0.525,-1.521,1.104,0.781,0.195
266000,,,NaN,1.17,0.189,-0.361,-1.104,1.061,0.781,0.195
267000,,,NaN,1.133,0.454,-0.199,-0.591,1.012,0.781,0.195
268000,,,NaN,1.09,0.706,-0.037,-0.017,0.957,0.781,0.195
269000,,,NaN,1.05,0.938,0.124,0.572,0.905,0.781,0.195
270000,,,NaN,1.003,1.144,0.284,1.139,0.847,0.781,0.195
271000,,,NaN,0.956,1.32,0.445,1.642,0.788,0.781,0.195
272000,,,NaN,0.903,1.463,0.602,2.038,0.723,0.781,0.195
273000,,,NaN,0.854,1.569,0.761,2.313,0.664,0.781,0.195
274000,,,NaN,0.798,1.636,0.919,2.442,0.598,0.781,0.195
275000,,,NaN,0.741,1.662,1.076,2.424,0.533,0.781,0.195
276000,,,NaN,0.684,1.649,1.234,2.267,0.468,0.781,0.195
277000,,,NaN,0.629,1.596,1.39,1.993,0.407,0.781,0.195
278000,,,NaN,0.564,1.505,1.547,1.62,0.337,0.781,0.195
279000,,,NaN,0.509,1.379,1.702,1.191,0.278,0.781,0.195
280000,,,NaN,0.449,1.221,1.857,0.731,0.216,0.781,0.195
281000,,,NaN,0.388,1.034,-1.589,0.274,0.154,0.781,0.195
282000,,,NaN,0.33,0.824,-1.435,-0.15,0.097,0.781,0.195
283000,,,NaN,0.27,0.596,-1.281,-0.518,0.039,0.781,0.195
284000,,,NaN,0.214,0.354,-1.126,-0.818,-0.014,0.781,0.195
285000,,,NaN,0.153,0.105,-0.974,-1.031,-0.07,0.781,0.195
286000,,,NaN,0.096,-0.145,-0.82,-1.161,-0.121,0.781,0.195
287000,,,NaN,0.044,-0.389,-0.667,-1.209,-0.166,0.781,0.195
288000,,,NaN,-0.016,-0.623,-0.516,-1.177,-0.217,0.781,0.195
289000,,,NaN,-0.068,-0.841,-0.364,-1.083,-0.26,0.781,0.195
290000,,,NaN,-0.114,-1.037,-0.214,-0.941,-0.297,0.781,0.195
291000,,,NaN,-0.169,-1.207,-0.063,-0.759,-0.34,0.781,0.195
292000,,,NaN,-0.212,-1.348,0.086,-0.564,-0.373,0.781,0.195
293000,,,NaN,-0.254,-1.458,0.234,-0.365,-0.405,0.781,0.195
294000,,,NaN,-0.297,-1.535,0.383,-0.176,-0.436,0.781,0.195
295000,,,NaN,-0.33,-1.577,0.529,-0.01,-0.46,0.781,0.195
296000,,,NaN,-0.368,-1.586,0.675,0.121,-0.486,0.781,0.195
297000,,,NaN,-0.393,-1.561,0.821,0.22,-0.503,0.781,0.195
298000,,,NaN,-0.421,-1.505,0.966,0.273,-0.523,0.781,0.195
299000,,,NaN,-0.444,-1.42,1.11,0.287,-0.538,0.781,0.195
300000,,,NaN,-0.458,-1.309,1.255,0.262,-0.547,0.781,0.195
301000,,,NaN,-0.473,-1.176,1.397,0.202,-0.557,0.781,0.195
302000,,,NaN,-0.485,-1.024,1.541,0.11,-0.565,0.781,0.195
303000,,,NaN,-0.484,-0.858,1.683,0.0,-0.564,0.781,0.195
304000,,,NaN,-0.491,-0.683,1.828,-0.129,-0.568,0.781,0.195
305000,,,NaN,-0.489,-0.502,-1.632,-0.26,-0.567,0.781,0.195
306000,,,NaN,-0.481,-0.32,-1.49,-0.385,-0.562,0.781,0.195
307000,,,NaN,-0.476,-0.141,-1.345,-0.497,-0.559,0.781,0.195
308000,,,NaN,-0.465,0.032,-1.201,-0.584,-0.552,0.781,0.195
309000,,,NaN,-0.454,0.195,-1.059,-0.634,-0.545,0.781,0.195
310000,,,NaN,-0.44,0.346,-0.912,-0.646,-0.536,0.781,0.195
311000,,,NaN,-0.425,0.483,-0.768,-0.609,-0.526,0.781,0.195
312000,,,NaN,-0.413,0.603,-0.623,-0.522,-0.517,0.781,0.195
313000,,,NaN,-0.394,0.704,-0.477,-0.388,-0.505,0.781,0.195
314000,,,NaN,-0.378,0.787,-0.33,-0.207,-0.494,0.781,0.195
315000,,,NaN,-0.367,0.848,-0.183,0.011,-0.486,0.781,0.195
316000,,,NaN,-0.345,0.889,-0.034,0.254,-0.47,0.781,0.195
317000,,,NaN,-0.332,0.909,0.114,0.51,-0.461,0.781,0.195
318000,,,NaN,-0.317,0.908,0.265,0.763,-0.451,0.781,0.195
319000,,,NaN,-0.299,0.885,0.413,0.991,-0.438,0.781,0.195
320000,,,NaN,-0.283,0.842,0.565,1.183,-0.426,0.781,0.195
321000,,,NaN,-0.27,0.78,0.717,1.317,-0.416,0.781,0.195
322000,,,NaN,-0.252,0.7,0.868,1.384,-0.403,0.781,0.195
323000,,,NaN,-0.239,0.604,1.022,1.372,-0.393,0.781,0.195
324000,,,NaN,-0.22,0.493,1.175,1.283,-0.379,0.781,0.195
325000,,,NaN,-0.209,0.371,1.329,1.111,-0.371,0.781,0.195
326000,,,NaN,-0.192,0.239,1.484,0.873,-0.358,0.781,0.195
327000,,,NaN,-0.175,0.1,1.64,0.577,-0.345,0.781,0.195
328000,,,NaN,-0.165,-0.043,1.796,0.243,-0.337,0.781,0.195
329000,,,NaN,-0.147,-0.186,-1.65,-0.108,-0.323,0.781,0.195
330000,,,NaN,-0.133,-0.328,-1.493,-0.45,-0.312,0.781,0.195
331000,,,NaN,-0.12,-0.464,-1.334,-0.768,-0.302,0.781,0.195
332000,,,NaN,-0.107,-0.592,-1.176,-1.033,-0.291,0.781,0.195
333000,,,NaN,-0.092,-0.708,-1.018,-1.232,-0.279,0.781,0.195
334000,,,NaN,-0.08,-0.811,-0.856,-1.352,-0.27,0.781,0.195
335000,,,NaN,-0.07,-0.896,-0.698,-1.382,-0.261,0.781,0.195
336000,,,NaN,-0.058,-0.962,-0.537,-1.323,-0.252,0.781,0.195
337000,,,NaN,-0.045,-1.005,-0.375,-1.178,-0.241,0.781,0.195
338000,,,NaN,-0.039,-1.026,-0.214,-0.958,-0.236,0.781,0.195
339000,,,NaN,-0.029,-1.023,-0.052,-0.677,-0.228,0.781,0.195
340000,,,NaN,-0.016,-0.995,0.111,-0.358,-0.217,0.781,0.195
341000,,,NaN,-0.014,-0.943,0.273,-0.024,-0.215,0.781,0.195
342000,,,NaN,-0.002,-0.869,0.437,0.3,-0.205,0.781,0.195
343000,,,NaN,0.005,-0.774,0.599,0.586,-0.2,0.781,0.195
344000,,,NaN,0.012,-0.662,0.763,0.815,-0.194,0.781,0.195
345000,,,NaN,0.017,-0.535,0.927,0.966,-0.189,0.781,0.195
346000,,,NaN,0.022,-0.396,1.089,1.03,-0.185,0.781,0.195
347000,,,NaN,0.028,-0.249,1.254,1.004,-0.18,0.781,0.195
348000,,,NaN,0.032,-0.1,1.417,0.894,-0.176,0.781,0.195
349000,,,NaN,0.031,0.05,1.581,0.708,-0.177,0.781,0.195
350000,,,NaN,0.04,0.194,1.745,0.472,-0.17,0.781,0.195
351000,,,NaN,0.036,0.329,-1.693,0.204,-0.173,0.781,0.195
352000,,,NaN,0.036,0.451,-1.529,-0.067,-0.173,0.781,0.195
353000,,,NaN,0.039,0.555,-1.365,-0.318,-0.171,0.781,0.195
354000,,,NaN,0.033,0.64,-1.201,-0.523,-0.176,0.781,0.195
355000,,,NaN,0.029,0.702,-1.036,-0.667,-0.179,0.781,0.195
356000,,,NaN,0.024,0.739,-0.872,-0.733,-0.183,0.781,0.195
357000,,,NaN,0.016,0.75,-0.705,-0.717,-0.19,0.781,0.195
358000,,,NaN,0.008,0.734,-0.539,-0.62,-0.196,0.781,0.195
359000,,,NaN,-0.005,0.691,-0.373,-0.448,-0.208,0.781,0.195
360000,,,NaN,-0.016,0.623,-0.205,-0.219,-0.217,0.781,0.195
361000,,,NaN,-0.028,0.531,-0.037,0.048,-0.227,0.781,0.195
362000,,,NaN,-0.05,0.417,0.132,0.325,-0.245,0.781,0.195
363000,,,NaN,-0.061,0.285,0.302,0.587,-0.254,0.781,0.195
364000,,,NaN,-0.084,0.139,0.473,0.803,-0.273,0.781,0.195
365000,,,NaN,-0.106,-0.017,0.645,0.95,-0.29,0.781,0.195
366000,,,NaN,-0.127,-0.18,0.818,1.01,-0.307,0.781,0.195
367000,,,NaN,-0.151,-0.343,0.991,0.973,-0.326,0.781,0.195
368000,,,NaN,-0.178,-0.502,1.168,0.838,-0.347,0.781,0.195
369000,,,NaN,-0.207,-0.653,1.342,0.618,-0.369,0.781,0.195
370000,,,NaN,-0.235,-0.79,1.519,0.328,-0.391,0.781,0.195
371000,,,NaN,-0.266,-0.91,1.697,-0.003,-0.414,0.781,0.195
372000,,,NaN,-0.302,-1.008,1.875,-0.344,-0.44,0.781,0.195
373000,,,NaN,-0.337,-1.082,-1.547,-0.668,-0.465,0.781,0.195
374000,,,NaN,-0.372,-1.128,-1.367,-0.94,-0.489,0.781,0.195
375000,,,NaN,-0.415,-1.146,-1.185,-1.14,-0.519,0.781,0.195
376000,,,NaN,-0.454,-1.134,-1.003,-1.25,-0.545,0.781,0.195
377000,,,NaN,-0.496,-1.094,-0.821,-1.262,-0.572,0.781,0.195
378000,,,NaN,-0.541,-1.025,-0.635,-1.176,-0.6,0.781,0.195
379000,,,NaN,-0.584,-0.932,-0.451,-1.003,-0.627,0.781,0.195
380000,,,NaN,-0.633,-0.816,-0.267,-0.759,-0.656,0.781,0.195
381000,,,NaN,-0.673,-0.682,-0.078,-0.467,-0.679,0.781,0.195
382000,,,NaN,-0.725,-0.533,0.108,-0.158,-0.708,0.781,0.195
383000,,,NaN,-0.77,-0.374,0.297,0.143,-0.733,0.781,0.195
384000,,,NaN,-0.814,-0.209,0.487,0.41,-0.756,0.781,0.195
385000,,,NaN,-0.863,-0.043,0.678,0.618,-0.78,0.781,0.195
386000,,,NaN,-0.908,0.12,0.872,0.756,-0.802,0.781,0.195
387000,,,NaN,-0.95,0.276,1.063,0.818,-0.822,0.781,0.195
388000,,,NaN,-0.993,0.421,1.262,0.803,-0.841,0.781,0.195
389000,,,NaN,-1.033,0.552,1.458,0.728,-0.858,0.781,0.195
390000,,,NaN,-1.073,0.666,1.656,0.605,-0.875,0.781,0.195
391000,,,NaN,-1.106,0.761,1.859,0.457,-0.888,0.781,0.195
392000,,,NaN,-1.14,0.834,-1.541,0.307,-0.902,0.781,0.195
393000,,,NaN,-1.176,0.884,-1.336,0.175,-0.915,0.781,0.195
394000,,,NaN,-1.2,0.911,-1.13,0.076,-0.924,0.781,0.195
395000,,,NaN,-1.227,0.915,-0.92,0.025,-0.933,0.781,0.195
396000,,,NaN,-1.248,0.895,-0.706,0.025,-0.94,0.781,0.195
397000,,,NaN,-1.266,0.854,-0.496,0.072,-0.946,0.781,0.195
398000,,,NaN,-1.275,0.793,-0.279,0.159,-0.949,0.781,0.195
399000,,,NaN,-1.284,0.713,-0.062,0.274,-0.952,0.781,0.195
400000,,,NaN,-1.286,0.617,0.15,0.391,-0.953,0.781,0.195
401000,,,NaN,-1.283,0.507,0.369,0.502,-0.952,0.781,0.195
402000,,,NaN,-1.274,0.385,0.58,0.578,-0.949,0.781,0.195
403000,,,NaN,-1.267,0.253,0.795,0.607,-0.947,0.781,0.195
404000,,,NaN,-1.252,0.116,1.003,0.58,-0.942,0.781,0.195
405000,,,NaN,-1.235,-0.026,1.211,0.493,-0.936,0.781,0.195
406000,,,NaN,-1.218,-0.17,1.419,0.346,-0.93,0.781,0.195
407000,,,NaN,-1.198,-0.312,1.621,0.155,-0.923,0.781,0.195
408000,,,NaN,-1.18,-0.451,1.822,-0.066,-0.916,0.781,0.195
409000,,,NaN,-1.153,-0.585,-1.579,-0.299,-0.906,0.781,0.195
410000,,,NaN,-1.137,-0.709,-1.382,-0.518,-0.9,0.781,0.195
411000,,,NaN,-1.117,-0.824,-1.186,-0.706,-0.892,0.781,0.195
412000,,,NaN,-1.092,-0.927,-0.992,-0.847,-0.883,0.781,0.195
413000,,,NaN,-1.077,-1.015,-0.798,-0.923,-0.876,0.781,0.195
414000,,,NaN,-1.057,-1.088,-0.606,-0.935,-0.868,0.781,0.195
415000,,,NaN,-1.039,-1.145,-0.418,-0.882,-0.861,0.781,0.195
416000,,,NaN,-1.021,-1.184,-0.225,-0.768,-0.853,0.781,0.195
417000,,,NaN,-1.007,-1.205,-0.039,-0.611,-0.847,0.781,0.195
418000,,,NaN,-0.993,-1.207,0.147,-0.428,-0.841,0.781,0.195
419000,,,NaN,-0.978,-1.191,0.335,-0.233,-0.834,0.781,0.195
420000,,,NaN,-0.967,-1.155,0.517,-0.056,-0.83,0.781,0.195
421000,,,NaN,-0.96,-1.1,0.702,0.095,-0.826,0.781,0.195
422000,,,NaN,-0.95,-1.027,0.882,0.201,-0.821,0.781,0.195
423000,,,NaN,-0.943,-0.936,1.064,0.257,-0.818,0.781,0.195
424000,,,NaN,-0.943,-0.828,1.244,0.256,-0.818,0.781,0.195
425000,,,NaN,-0.937,-0.704,1.42,0.212,-0.815,0.781,0.195
426000,,,NaN,-0.94,-0.567,1.599,0.125,-0.817,0.781,0.195
427000,,,NaN,-0.94,-0.419,1.775,0.016,-0.817,0.781,0.195
428000,,,NaN,-0.949,-0.262,-1.653,-0.098,-0.821,0.781,0.195
429000,,,NaN,-0.953,-0.099,-1.478,-0.205,-0.823,0.781,0.195
430000,,,NaN,-0.961,0.067,-1.305,-0.286,-0.827,0.781,0.195
431000,,,NaN,-0.977,0.231,-1.133,-0.326,-0.834,0.781,0.195
432000,,,NaN,-0.986,0.392,-0.961,-0.324,-0.838,0.781,0.195
433000,,,NaN,-1.0,0.545,-0.791,-0.272,-0.844,0.781,0.195
434000,,,NaN,-1.021,0.688,-0.619,-0.169,-0.853,0.781,0.195
435000,,,NaN,-1.035,0.817,-0.452,-0.03,-0.859,0.781,0.195
436000,,,NaN,-1.057,0.929,-0.283,0.143,-0.868,0.781,0.195
437000,,,NaN,-1.076,1.022,-0.114,0.333,-0.876,0.781,0.195
438000,,,NaN,-1.1,1.092,0.052,0.522,-0.886,0.781,0.195
439000,,,NaN,-1.125,1.137,0.217,0.697,-0.895,0.781,0.195
440000,,,NaN,-1.144,1.157,0.386,0.848,-0.903,0.781,0.195
441000,,,NaN,-1.177,1.149,0.548,0.95,-0.915,0.781,0.195
442000,,,NaN,-1.202,1.113,0.713,1.008,-0.924,0.781,0.195
443000,,,NaN,-1.229,1.049,0.876,1.013,-0.934,0.781,0.195
444000,,,NaN,-1.263,0.958,1.039,0.962,-0.945,0.781,0.195
445000,,,NaN,-1.294,0.842,1.2,0.865,-0.955,0.781,0.195
446000,,,NaN,-1.325,0.702,1.359,0.731,-0.965,0.781,0.195
447000,,,NaN,-1.363,0.542,1.522,0.561,-0.976,0.781,0.195
448000,,,NaN,-1.397,0.366,1.68,0.38,-0.986,0.781,0.195
449000,,,NaN,-1.437,0.177,1.836,0.192,-0.997,0.781,0.195
450000,,,NaN,-1.473,-0.021,-1.606,0.008,-1.006,0.781,0.195
451000,,,NaN,-1.515,-0.222,-1.452,-0.158,-1.016,0.781,0.195
452000,,,NaN,-1.557,-0.421,-1.299,-0.301,-1.025,0.781,0.195
453000,,,NaN,-1.595,-0.614,-1.144,-0.423,-1.033,0.781,0.195
454000,,,NaN,-1.64,-0.795,-0.998,-0.511,-1.041,0.781,0.195
455000,,,NaN,-1.684,-0.96,-0.849,-0.575,-1.049,0.781,0.195
456000,,,NaN,-1.723,-1.105,-0.716,-0.618,-1.055,0.781,0.195
457000,,,NaN,-1.766,-1.225,-0.582,-0.64,-1.061,0.781,0.195
458000,,,NaN,-1.81,-1.318,-0.46,-0.646,-1.066,0.781,0.195
459000,,,NaN,-1.843,-1.382,-0.376,-0.649,-1.069,0.781,0.195
460000,,,NaN,-1.882,-1.414,-0.289,-0.637,-1.073,0.781,0.195
461000,,,NaN,-1.906,-1.416,-0.264,-0.626,-1.075,0.781,0.195
462000,,,NaN,-1.918,-1.385,-0.275,-0.61,-1.075,0.781,0.195
463000,,,NaN,-1.917,-1.325,-0.29,-0.585,-1.075,0.781,0.195
464000,,,NaN,-1.895,-1.238,-0.284,-0.552,-1.074,0.781,0.195
465000,,,NaN,-1.859,-1.127,-0.258,-0.509,-1.071,0.781,0.195
466000,,,NaN,-1.819,-0.995,-0.169,-0.443,-1.067,0.781,0.195
467000,,,NaN,-1.768,-0.847,-0.072,-0.362,-1.061,0.781,0.195
468000,,,NaN,-1.716,-0.687,0.042,-0.259,-1.054,0.781,0.195
469000,,,NaN,-1.658,-0.521,0.177,-0.133,-1.044,0.781,0.195
470000,,,NaN,-1.598,-0.352,0.315,0.009,-1.034,0.781,0.195
471000,,,NaN,-1.539,-0.185,0.454,0.16,-1.021,0.781,0.195
472000,,,NaN,-1.471,-0.024,0.607,0.32,-1.005,0.781,0.195
473000,,,NaN,-1.406,0.126,0.754,0.467,-0.988,0.781,0.195
474000,,,NaN,-1.342,0.264,0.908,0.594,-0.97,0.781,0.195
475000,,,NaN,-1.267,0.386,1.062,0.695,-0.946,0.781,0.195
476000,,,NaN,-1.199,0.49,1.219,0.748,-0.923,0.781,0.195
477000,,,NaN,-1.129,0.575,1.375,0.751,-0.897,0.781,0.195
478000,,,NaN,-1.051,0.639,1.533,0.703,-0.866,0.781,0.195
479000,,,NaN,-0.981,0.682,1.693,0.597,-0.836,0.781,0.195
480000,,,NaN,-0.904,0.704,1.855,0.444,-0.8,0.781,0.195
481000,,,NaN,-0.829,0.706,-1.589,0.257,-0.763,0.781,0.195
482000,,,NaN,-0.751,0.69,-1.424,0.045,-0.722,0.781,0.195
483000,,,NaN,-0.672,0.656,-1.261,-0.167,-0.679,0.781,0.195
484000,,,NaN,-0.596,0.608,-1.098,-0.358,-0.634,0.781,0.195
485000,,,NaN,-0.515,0.547,-0.933,-0.512,-0.584,0.781,0.195
486000,,,NaN,-0.431,0.476,-0.768,-0.609,-0.529,0.781,0.195
487000,,,NaN,-0.357,0.397,-0.602,-0.629,-0.479,0.781,0.195
488000,,,NaN,-0.27,0.313,-0.436,-0.577,-0.416,0.781,0.195
489000,,,NaN,-0.191,0.226,-0.269,-0.441,-0.357,0.781,0.195
490000,,,NaN,-0.112,0.138,-0.101,-0.232,-0.295,0.781,0.195
491000,,,NaN,-0.029,0.051,0.066,0.031,-0.228,0.781,0.195
492000,,,NaN,0.051,-0.034,0.234,0.328,-0.16,0.781,0.195
493000,,,NaN,0.132,-0.114,0.404,0.635,-0.089,0.781,0.195
494000,,,NaN,0.208,-0.19,0.571,0.907,-0.019,0.781,0.195
495000,,,NaN,0.288,-0.259,0.741,1.126,0.056,0.781,0.195
496000,,,NaN,0.367,-0.323,0.911,1.254,0.133,0.781,0.195
497000,,,NaN,0.44,-0.379,1.08,1.271,0.207,0.781,0.195
498000,,,NaN,0.515,-0.428,1.251,1.166,0.285,0.781,0.195
499000,,,NaN,0.59,-0.47,1.42,0.943,0.365,0.781,0.195
500000,,,NaN,0.658,-0.506,1.591,0.607,0.439,0.781,0.195
501000,,,NaN,0.728,-0.534,1.762,0.194,0.518,0.781,0.195
502000,,,NaN,0.796,-0.556,-1.67,-0.265,0.596,0.781,0.195
503000,,,NaN,0.86,-0.571,-1.498,-0.735,0.671,0.781,0.195
504000,,,NaN,0.923,-0.581,-1.328,-1.164,0.748,0.781,0.195
505000,,,NaN,0.981,-0.584,-1.157,-1.515,0.819,0.781,0.195
506000,,,NaN,1.045,-0.581,-0.985,-1.762,0.899,0.781,0.195
507000,,,NaN,1.095,-0.572,-0.815,-1.867,0.964,0.781,0.195
508000,,,NaN,1.15,-0.557,-0.643,-1.826,1.035,0.781,0.195
509000,,,NaN,1.203,-0.535,-0.472,-1.634,1.105,0.781,0.195
510000,,,NaN,1.247,-0.508,-0.301,-1.299,1.164,0.781,0.195
511000,,,NaN,1.291,-0.474,-0.13,-0.845,1.224,0.781,0.195
512000,,,NaN,1.334,-0.434,0.04,-0.314,1.283,0.781,0.195
513000,,,NaN,1.37,-0.388,0.212,0.263,1.333,0.781,0.195
514000,,,NaN,1.405,-0.337,0.383,0.823,1.382,0.781,0.195
515000,,,NaN,1.434,-0.281,0.553,1.32,1.423,0.781,0.195
516000,,,NaN,1.462,-0.222,0.724,1.707,1.463,0.781,0.195
517000,,,NaN,1.485,-0.159,0.894,1.943,1.496,0.781,0.195
518000,,,NaN,1.499,-0.096,1.063,2.005,1.517,0.781,0.195
519000,,,NaN,1.519,-0.034,1.233,1.892,1.546,0.781,0.195
520000,,,NaN,1.528,0.027,1.403,1.611,1.559,0.781,0.195
521000,,,NaN,1.531,0.084,1.572,1.191,1.564,0.781,0.195
522000,,,NaN,1.537,0.135,1.741,0.681,1.573,0.781,0.195
523000,,,NaN,1.535,0.18,-1.692,0.121,1.57,0.781,0.195
524000,,,NaN,1.527,0.215,-1.524,-0.43,1.557,0.781,0.195
525000,,,NaN,1.522,0.241,-1.356,-0.925,1.55,0.781,0.195
526000,,,NaN,1.505,0.255,-1.188,-1.322,1.525,0.781,0.195
527000,,,NaN,1.492,0.256,-1.02,-1.593,1.507,0.781,0.195
528000,,,NaN,1.468,0.244,-0.852,-1.712,1.471,0.781,0.195
529000,,,NaN,1.446,0.219,-0.685,-1.681,1.44,0.781,0.195
530000,,,NaN,1.42,0.181,-0.518,-1.501,1.404,0.781,0.195
531000,,,NaN,1.385,0.13,-0.352,-1.19,1.354,0.781,0.195
532000,,,NaN,1.354,0.068,-0.185,-0.779,1.31,0.781,0.195
533000,,,NaN,1.316,-0.003,-0.019,-0.307,1.258,0.781,0.195
534000,,,NaN,1.272,-0.082,0.147,0.189,1.198,0.781,0.195
535000,,,NaN,1.229,-0.166,0.313,0.656,1.139,0.781,0.195
